EmployeeID,MonthStart,BasePay,Bonus,OvertimePay,Deductions,GrossPay,NetPay
1023,2022-05-01,57333.333333333336,0.0,0,6000,57333.333333333336,51333.333333333336
1023,2022-06-01,57333.333333333336,0.0,10000,0,67333.33333333334,67333.33333333334
1023,2022-07-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2022-08-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2022-09-01,57333.333333333336,2866.666666666667,0,4000,60200.0,56200.0
1023,2022-10-01,57333.333333333336,0.0,5000,0,62333.333333333336,62333.333333333336
1023,2022-11-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2022-12-01,57333.333333333336,0.0,5000,0,62333.333333333336,62333.333333333336
1023,2023-01-01,57333.333333333336,0.0,10000,2000,67333.33333333334,65333.33333333334
1023,2023-02-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2023-03-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2023-04-01,57333.333333333336,0.0,0,0,57333.333333333336,57333.333333333336
1023,2023-05-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2023-06-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2023-07-01,57333.333333333336,0.0,10000,2000,67333.33333333334,65333.33333333334
1023,2023-08-01,57333.333333333336,0.0,5000,2000,62333.333333333336,60333.333333333336
1023,2023-09-01,57333.333333333336,0.0,10000,2000,67333.33333333334,65333.33333333334
1023,2023-10-01,57333.333333333336,0.0,5000,2000,62333.333333333336,60333.333333333336
1023,2023-11-01,57333.333333333336,0.0,5000,4000,62333.333333333336,58333.333333333336
1023,2023-12-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2024-01-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2024-02-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2024-03-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2024-04-01,57333.333333333336,0.0,5000,0,62333.333333333336,62333.333333333336
1023,2024-05-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2024-06-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2024-07-01,57333.333333333336,0.0,5000,2000,62333.333333333336,60333.333333333336
1023,2024-08-01,57333.333333333336,0.0,5000,4000,62333.333333333336,58333.333333333336
1023,2024-09-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2024-10-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2024-11-01,57333.333333333336,0.0,0,4000,57333.333333333336,53333.333333333336
1023,2024-12-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2025-01-01,57333.333333333336,0.0,0,0,57333.333333333336,57333.333333333336
1023,2025-02-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2025-03-01,57333.333333333336,4586.666666666667,5000,2000,66920.0,64920.0
1023,2025-04-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2025-05-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1023,2025-06-01,57333.333333333336,0.0,0,2000,57333.333333333336,55333.333333333336
1024,2023-09-01,33166.666666666664,0.0,0,0,33166.666666666664,33166.666666666664
1024,2023-10-01,33166.666666666664,0.0,5000,2000,38166.666666666664,36166.666666666664
1024,2023-11-01,33166.666666666664,0.0,0,2000,33166.666666666664,31166.666666666664
1024,2023-12-01,33166.666666666664,0.0,10000,4000,43166.666666666664,39166.666666666664
1024,2024-01-01,33166.666666666664,0.0,5000,0,38166.666666666664,38166.666666666664
1025,2020-01-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2020-02-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2020-03-01,256500.0,20520.0,0,0,277020.0,277020.0
1025,2020-04-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2020-05-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2020-06-01,256500.0,0.0,5000,0,261500.0,261500.0
1025,2020-07-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2020-08-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2020-09-01,256500.0,12825.0,5000,4000,274325.0,270325.0
1025,2020-10-01,256500.0,0.0,5000,4000,261500.0,257500.0
1025,2020-11-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2020-12-01,256500.0,0.0,15000,4000,271500.0,267500.0
1025,2021-01-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2021-02-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2021-03-01,256500.0,25650.0,0,0,282150.0,282150.0
1025,2021-04-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2021-05-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2021-06-01,256500.0,0.0,5000,0,261500.0,261500.0
1025,2021-07-01,256500.0,0.0,15000,2000,271500.0,269500.0
1025,2021-08-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2021-09-01,256500.0,12825.0,0,2000,269325.0,267325.0
1025,2021-10-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2021-11-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2021-12-01,256500.0,0.0,10000,0,266500.0,266500.0
1025,2022-01-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2022-02-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2022-03-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2022-04-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2022-05-01,256500.0,0.0,5000,6000,261500.0,255500.0
1025,2022-06-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2022-07-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2022-08-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2022-09-01,256500.0,12825.0,0,2000,269325.0,267325.0
1025,2022-10-01,256500.0,0.0,15000,0,271500.0,271500.0
1025,2022-11-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2022-12-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2023-01-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2023-02-01,256500.0,0.0,5000,4000,261500.0,257500.0
1025,2023-03-01,256500.0,25650.0,10000,2000,292150.0,290150.0
1025,2023-04-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2023-05-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2023-06-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2023-07-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2023-08-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2023-09-01,256500.0,20520.0,10000,6000,287020.0,281020.0
1025,2023-10-01,256500.0,0.0,5000,4000,261500.0,257500.0
1025,2023-11-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2023-12-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2024-01-01,256500.0,0.0,15000,2000,271500.0,269500.0
1025,2024-02-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2024-03-01,256500.0,0.0,10000,2000,266500.0,264500.0
1025,2024-04-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2024-05-01,256500.0,0.0,5000,2000,261500.0,259500.0
1025,2024-06-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2024-07-01,256500.0,0.0,5000,4000,261500.0,257500.0
1025,2024-08-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2024-09-01,256500.0,20520.0,0,2000,277020.0,275020.0
1025,2024-10-01,256500.0,0.0,0,4000,256500.0,252500.0
1025,2024-11-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2024-12-01,256500.0,0.0,5000,4000,261500.0,257500.0
1025,2025-01-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2025-02-01,256500.0,0.0,5000,6000,261500.0,255500.0
1025,2025-03-01,256500.0,12825.0,0,2000,269325.0,267325.0
1025,2025-04-01,256500.0,0.0,10000,4000,266500.0,262500.0
1025,2025-05-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2025-06-01,256500.0,0.0,5000,2000,261500.0,259500.0
1025,2025-07-01,256500.0,0.0,0,0,256500.0,256500.0
1025,2025-08-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2025-09-01,256500.0,12825.0,0,2000,269325.0,267325.0
1025,2025-10-01,256500.0,0.0,0,2000,256500.0,254500.0
1025,2025-11-01,256500.0,0.0,0,2000,256500.0,254500.0
1026,2021-10-01,83333.33333333333,0.0,5000,0,88333.33333333333,88333.33333333333
1026,2021-11-01,83333.33333333333,0.0,0,0,83333.33333333333,83333.33333333333
1026,2021-12-01,83333.33333333333,0.0,0,4000,83333.33333333333,79333.33333333333
1026,2022-01-01,83333.33333333333,0.0,0,6000,83333.33333333333,77333.33333333333
1026,2022-02-01,83333.33333333333,0.0,0,4000,83333.33333333333,79333.33333333333
1026,2022-03-01,83333.33333333333,0.0,5000,2000,88333.33333333333,86333.33333333333
1026,2022-04-01,83333.33333333333,0.0,0,4000,83333.33333333333,79333.33333333333
1026,2022-05-01,83333.33333333333,0.0,5000,2000,88333.33333333333,86333.33333333333
1026,2022-06-01,83333.33333333333,0.0,0,0,83333.33333333333,83333.33333333333
1026,2022-07-01,83333.33333333333,0.0,10000,2000,93333.33333333333,91333.33333333333
1026,2022-08-01,83333.33333333333,0.0,0,4000,83333.33333333333,79333.33333333333
1026,2022-09-01,83333.33333333333,6666.666666666666,5000,4000,95000.0,91000.0
1026,2022-10-01,83333.33333333333,0.0,5000,2000,88333.33333333333,86333.33333333333
1026,2022-11-01,83333.33333333333,0.0,0,4000,83333.33333333333,79333.33333333333
1026,2022-12-01,83333.33333333333,0.0,0,6000,83333.33333333333,77333.33333333333
1026,2023-01-01,83333.33333333333,0.0,0,0,83333.33333333333,83333.33333333333
1026,2023-02-01,83333.33333333333,0.0,10000,4000,93333.33333333333,89333.33333333333
1026,2023-03-01,83333.33333333333,0.0,5000,4000,88333.33333333333,84333.33333333333
1026,2023-04-01,83333.33333333333,0.0,0,0,83333.33333333333,83333.33333333333
1026,2023-05-01,83333.33333333333,0.0,10000,4000,93333.33333333333,89333.33333333333
1026,2023-06-01,83333.33333333333,0.0,0,4000,83333.33333333333,79333.33333333333
1026,2023-07-01,83333.33333333333,0.0,10000,2000,93333.33333333333,91333.33333333333
1026,2023-08-01,83333.33333333333,0.0,5000,2000,88333.33333333333,86333.33333333333
1026,2023-09-01,83333.33333333333,0.0,5000,4000,88333.33333333333,84333.33333333333
1027,2023-08-01,221000.0,0.0,5000,2000,226000.0,224000.0
1027,2023-09-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2023-10-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2023-11-01,221000.0,0.0,0,4000,221000.0,217000.0
1027,2023-12-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2024-01-01,221000.0,0.0,0,0,221000.0,221000.0
1027,2024-02-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2024-03-01,221000.0,17680.0,0,4000,238680.0,234680.0
1027,2024-04-01,221000.0,0.0,15000,4000,236000.0,232000.0
1027,2024-05-01,221000.0,0.0,0,6000,221000.0,215000.0
1027,2024-06-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2024-07-01,221000.0,0.0,10000,4000,231000.0,227000.0
1027,2024-08-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2024-09-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2024-10-01,221000.0,0.0,15000,6000,236000.0,230000.0
1027,2024-11-01,221000.0,0.0,10000,2000,231000.0,229000.0
1027,2024-12-01,221000.0,0.0,5000,6000,226000.0,220000.0
1027,2025-01-01,221000.0,0.0,10000,2000,231000.0,229000.0
1027,2025-02-01,221000.0,0.0,0,0,221000.0,221000.0
1027,2025-03-01,221000.0,0.0,5000,4000,226000.0,222000.0
1027,2025-04-01,221000.0,0.0,0,0,221000.0,221000.0
1027,2025-05-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2025-06-01,221000.0,0.0,0,4000,221000.0,217000.0
1027,2025-07-01,221000.0,0.0,0,4000,221000.0,217000.0
1027,2025-08-01,221000.0,0.0,0,2000,221000.0,219000.0
1027,2025-09-01,221000.0,0.0,10000,0,231000.0,231000.0
1027,2025-10-01,221000.0,0.0,10000,2000,231000.0,229000.0
1027,2025-11-01,221000.0,0.0,10000,4000,231000.0,227000.0
1028,2025-07-01,29333.333333333332,0.0,0,4000,29333.333333333332,25333.333333333332
1028,2025-08-01,29333.333333333332,0.0,0,4000,29333.333333333332,25333.333333333332
1028,2025-09-01,29333.333333333332,0.0,0,4000,29333.333333333332,25333.333333333332
1028,2025-10-01,29333.333333333332,0.0,10000,2000,39333.33333333333,37333.33333333333
1028,2025-11-01,29333.333333333332,0.0,5000,2000,34333.33333333333,32333.33333333333
1029,2020-05-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2020-06-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2020-07-01,48583.333333333336,0.0,10000,0,58583.333333333336,58583.333333333336
1029,2020-08-01,48583.333333333336,0.0,5000,2000,53583.333333333336,51583.333333333336
1029,2020-09-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2020-10-01,48583.333333333336,0.0,5000,0,53583.333333333336,53583.333333333336
1029,2020-11-01,48583.333333333336,0.0,0,6000,48583.333333333336,42583.333333333336
1029,2020-12-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2021-01-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2021-02-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2021-03-01,48583.333333333336,2429.166666666667,0,0,51012.5,51012.5
1029,2021-04-01,48583.333333333336,0.0,5000,4000,53583.333333333336,49583.333333333336
1029,2021-05-01,48583.333333333336,0.0,0,0,48583.333333333336,48583.333333333336
1029,2021-06-01,48583.333333333336,0.0,10000,2000,58583.333333333336,56583.333333333336
1029,2021-07-01,48583.333333333336,0.0,5000,2000,53583.333333333336,51583.333333333336
1029,2021-08-01,48583.333333333336,0.0,10000,6000,58583.333333333336,52583.333333333336
1029,2021-09-01,48583.333333333336,4858.333333333334,0,4000,53441.66666666667,49441.66666666667
1029,2021-10-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2021-11-01,48583.333333333336,0.0,0,0,48583.333333333336,48583.333333333336
1029,2021-12-01,48583.333333333336,0.0,10000,0,58583.333333333336,58583.333333333336
1029,2022-01-01,48583.333333333336,0.0,5000,4000,53583.333333333336,49583.333333333336
1029,2022-02-01,48583.333333333336,0.0,5000,0,53583.333333333336,53583.333333333336
1029,2022-03-01,48583.333333333336,0.0,10000,2000,58583.333333333336,56583.333333333336
1029,2022-04-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2022-05-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2022-06-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2022-07-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2022-08-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2022-09-01,48583.333333333336,0.0,5000,2000,53583.333333333336,51583.333333333336
1029,2022-10-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2022-11-01,48583.333333333336,0.0,0,6000,48583.333333333336,42583.333333333336
1029,2022-12-01,48583.333333333336,0.0,0,0,48583.333333333336,48583.333333333336
1029,2023-01-01,48583.333333333336,0.0,0,6000,48583.333333333336,42583.333333333336
1029,2023-02-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2023-03-01,48583.333333333336,0.0,10000,4000,58583.333333333336,54583.333333333336
1029,2023-04-01,48583.333333333336,0.0,0,0,48583.333333333336,48583.333333333336
1029,2023-05-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2023-06-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2023-07-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2023-08-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2023-09-01,48583.333333333336,0.0,15000,2000,63583.333333333336,61583.333333333336
1029,2023-10-01,48583.333333333336,0.0,5000,2000,53583.333333333336,51583.333333333336
1029,2023-11-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2023-12-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2024-01-01,48583.333333333336,0.0,5000,2000,53583.333333333336,51583.333333333336
1029,2024-02-01,48583.333333333336,0.0,15000,2000,63583.333333333336,61583.333333333336
1029,2024-03-01,48583.333333333336,4858.333333333334,15000,0,68441.66666666667,68441.66666666667
1029,2024-04-01,48583.333333333336,0.0,0,2000,48583.333333333336,46583.333333333336
1029,2024-05-01,48583.333333333336,0.0,5000,2000,53583.333333333336,51583.333333333336
1029,2024-06-01,48583.333333333336,0.0,15000,4000,63583.333333333336,59583.333333333336
1029,2024-07-01,48583.333333333336,0.0,0,0,48583.333333333336,48583.333333333336
1029,2024-08-01,48583.333333333336,0.0,5000,0,53583.333333333336,53583.333333333336
1029,2024-09-01,48583.333333333336,2429.166666666667,0,2000,51012.5,49012.5
1029,2024-10-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2024-11-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2024-12-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2025-01-01,48583.333333333336,0.0,0,0,48583.333333333336,48583.333333333336
1029,2025-02-01,48583.333333333336,0.0,5000,0,53583.333333333336,53583.333333333336
1029,2025-03-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2025-04-01,48583.333333333336,0.0,10000,2000,58583.333333333336,56583.333333333336
1029,2025-05-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2025-06-01,48583.333333333336,0.0,0,6000,48583.333333333336,42583.333333333336
1029,2025-07-01,48583.333333333336,0.0,0,6000,48583.333333333336,42583.333333333336
1029,2025-08-01,48583.333333333336,0.0,5000,4000,53583.333333333336,49583.333333333336
1029,2025-09-01,48583.333333333336,2429.166666666667,0,2000,51012.5,49012.5
1029,2025-10-01,48583.333333333336,0.0,0,4000,48583.333333333336,44583.333333333336
1029,2025-11-01,48583.333333333336,0.0,5000,4000,53583.333333333336,49583.333333333336
1030,2023-06-01,182083.33333333334,0.0,0,0,182083.33333333334,182083.33333333334
1030,2023-07-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2023-08-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2023-09-01,182083.33333333334,14566.666666666668,0,2000,196650.0,194650.0
1030,2023-10-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2023-11-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2023-12-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2024-01-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2024-02-01,182083.33333333334,0.0,5000,4000,187083.33333333334,183083.33333333334
1030,2024-03-01,182083.33333333334,0.0,5000,2000,187083.33333333334,185083.33333333334
1030,2024-04-01,182083.33333333334,0.0,10000,4000,192083.33333333334,188083.33333333334
1030,2024-05-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2024-06-01,182083.33333333334,0.0,0,0,182083.33333333334,182083.33333333334
1030,2024-07-01,182083.33333333334,0.0,15000,4000,197083.33333333334,193083.33333333334
1030,2024-08-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2024-09-01,182083.33333333334,0.0,15000,0,197083.33333333334,197083.33333333334
1030,2024-10-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2024-11-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2024-12-01,182083.33333333334,0.0,0,0,182083.33333333334,182083.33333333334
1030,2025-01-01,182083.33333333334,0.0,0,6000,182083.33333333334,176083.33333333334
1030,2025-02-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2025-03-01,182083.33333333334,9104.166666666668,10000,4000,201187.5,197187.5
1030,2025-04-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2025-05-01,182083.33333333334,0.0,0,2000,182083.33333333334,180083.33333333334
1030,2025-06-01,182083.33333333334,0.0,5000,4000,187083.33333333334,183083.33333333334
1030,2025-07-01,182083.33333333334,0.0,10000,0,192083.33333333334,192083.33333333334
1030,2025-08-01,182083.33333333334,0.0,10000,2000,192083.33333333334,190083.33333333334
1030,2025-09-01,182083.33333333334,0.0,0,4000,182083.33333333334,178083.33333333334
1030,2025-10-01,182083.33333333334,0.0,0,6000,182083.33333333334,176083.33333333334
1030,2025-11-01,182083.33333333334,0.0,10000,4000,192083.33333333334,188083.33333333334
1031,2023-06-01,84083.33333333333,0.0,0,4000,84083.33333333333,80083.33333333333
1031,2023-07-01,84083.33333333333,0.0,5000,0,89083.33333333333,89083.33333333333
1031,2023-08-01,84083.33333333333,0.0,0,0,84083.33333333333,84083.33333333333
1031,2023-09-01,84083.33333333333,0.0,0,6000,84083.33333333333,78083.33333333333
1031,2023-10-01,84083.33333333333,0.0,0,2000,84083.33333333333,82083.33333333333
1031,2023-11-01,84083.33333333333,0.0,15000,2000,99083.33333333333,97083.33333333333
1031,2023-12-01,84083.33333333333,0.0,10000,2000,94083.33333333333,92083.33333333333
1031,2024-01-01,84083.33333333333,0.0,0,2000,84083.33333333333,82083.33333333333
1031,2024-02-01,84083.33333333333,0.0,0,0,84083.33333333333,84083.33333333333
1031,2024-03-01,84083.33333333333,4204.166666666667,0,4000,88287.5,84287.5
1031,2024-04-01,84083.33333333333,0.0,0,0,84083.33333333333,84083.33333333333
1031,2024-05-01,84083.33333333333,0.0,5000,0,89083.33333333333,89083.33333333333
1031,2024-06-01,84083.33333333333,0.0,5000,6000,89083.33333333333,83083.33333333333
1031,2024-07-01,84083.33333333333,0.0,5000,0,89083.33333333333,89083.33333333333
1031,2024-08-01,84083.33333333333,0.0,0,4000,84083.33333333333,80083.33333333333
1031,2024-09-01,84083.33333333333,6726.666666666666,0,2000,90810.0,88810.0
1031,2024-10-01,84083.33333333333,0.0,0,0,84083.33333333333,84083.33333333333
1031,2024-11-01,84083.33333333333,0.0,0,2000,84083.33333333333,82083.33333333333
1031,2024-12-01,84083.33333333333,0.0,10000,6000,94083.33333333333,88083.33333333333
1031,2025-01-01,84083.33333333333,0.0,5000,2000,89083.33333333333,87083.33333333333
1031,2025-02-01,84083.33333333333,0.0,0,6000,84083.33333333333,78083.33333333333
1031,2025-03-01,84083.33333333333,8408.333333333334,10000,4000,102491.66666666666,98491.66666666666
1031,2025-04-01,84083.33333333333,0.0,0,4000,84083.33333333333,80083.33333333333
1031,2025-05-01,84083.33333333333,0.0,0,2000,84083.33333333333,82083.33333333333
1031,2025-06-01,84083.33333333333,0.0,5000,0,89083.33333333333,89083.33333333333
1031,2025-07-01,84083.33333333333,0.0,0,2000,84083.33333333333,82083.33333333333
1031,2025-08-01,84083.33333333333,0.0,0,4000,84083.33333333333,80083.33333333333
1031,2025-09-01,84083.33333333333,0.0,0,0,84083.33333333333,84083.33333333333
1031,2025-10-01,84083.33333333333,0.0,0,0,84083.33333333333,84083.33333333333
1031,2025-11-01,84083.33333333333,0.0,5000,2000,89083.33333333333,87083.33333333333
1032,2024-03-01,120416.66666666667,6020.833333333334,15000,4000,141437.5,137437.5
1032,2024-04-01,120416.66666666667,0.0,0,0,120416.66666666667,120416.66666666667
1032,2024-05-01,120416.66666666667,0.0,10000,2000,130416.66666666667,128416.66666666667
1032,2024-06-01,120416.66666666667,0.0,10000,4000,130416.66666666667,126416.66666666667
1032,2024-07-01,120416.66666666667,0.0,10000,6000,130416.66666666667,124416.66666666667
1032,2024-08-01,120416.66666666667,0.0,0,2000,120416.66666666667,118416.66666666667
1032,2024-09-01,120416.66666666667,12041.666666666668,0,0,132458.33333333334,132458.33333333334
1032,2024-10-01,120416.66666666667,0.0,5000,2000,125416.66666666667,123416.66666666667
1032,2024-11-01,120416.66666666667,0.0,10000,4000,130416.66666666667,126416.66666666667
1032,2024-12-01,120416.66666666667,0.0,0,6000,120416.66666666667,114416.66666666667
1032,2025-01-01,120416.66666666667,0.0,10000,4000,130416.66666666667,126416.66666666667
1032,2025-02-01,120416.66666666667,0.0,0,2000,120416.66666666667,118416.66666666667
1032,2025-03-01,120416.66666666667,6020.833333333334,0,2000,126437.5,124437.5
1032,2025-04-01,120416.66666666667,0.0,5000,2000,125416.66666666667,123416.66666666667
1032,2025-05-01,120416.66666666667,0.0,0,0,120416.66666666667,120416.66666666667
1032,2025-06-01,120416.66666666667,0.0,0,4000,120416.66666666667,116416.66666666667
1032,2025-07-01,120416.66666666667,0.0,0,0,120416.66666666667,120416.66666666667
1032,2025-08-01,120416.66666666667,0.0,5000,6000,125416.66666666667,119416.66666666667
1032,2025-09-01,120416.66666666667,6020.833333333334,0,2000,126437.5,124437.5
1032,2025-10-01,120416.66666666667,0.0,10000,2000,130416.66666666667,128416.66666666667
1032,2025-11-01,120416.66666666667,0.0,5000,2000,125416.66666666667,123416.66666666667
1033,2021-05-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2021-06-01,102250.0,0.0,5000,4000,107250.0,103250.0
1033,2021-07-01,102250.0,0.0,0,0,102250.0,102250.0
1033,2021-08-01,102250.0,0.0,0,2000,102250.0,100250.0
1033,2021-09-01,102250.0,0.0,0,0,102250.0,102250.0
1033,2021-10-01,102250.0,0.0,15000,4000,117250.0,113250.0
1033,2021-11-01,102250.0,0.0,10000,0,112250.0,112250.0
1033,2021-12-01,102250.0,0.0,15000,0,117250.0,117250.0
1033,2022-01-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2022-02-01,102250.0,0.0,0,2000,102250.0,100250.0
1033,2022-03-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2022-04-01,102250.0,0.0,5000,4000,107250.0,103250.0
1033,2022-05-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2022-06-01,102250.0,0.0,0,0,102250.0,102250.0
1033,2022-07-01,102250.0,0.0,15000,0,117250.0,117250.0
1033,2022-08-01,102250.0,0.0,5000,0,107250.0,107250.0
1033,2022-09-01,102250.0,5112.5,5000,2000,112362.5,110362.5
1033,2022-10-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2022-11-01,102250.0,0.0,0,0,102250.0,102250.0
1033,2022-12-01,102250.0,0.0,5000,0,107250.0,107250.0
1033,2023-01-01,102250.0,0.0,10000,2000,112250.0,110250.0
1033,2023-02-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2023-03-01,102250.0,0.0,0,2000,102250.0,100250.0
1033,2023-04-01,102250.0,0.0,0,2000,102250.0,100250.0
1033,2023-05-01,102250.0,0.0,0,2000,102250.0,100250.0
1033,2023-06-01,102250.0,0.0,0,4000,102250.0,98250.0
1033,2023-07-01,102250.0,0.0,5000,2000,107250.0,105250.0
1033,2023-08-01,102250.0,0.0,5000,4000,107250.0,103250.0
1033,2023-09-01,102250.0,0.0,5000,2000,107250.0,105250.0
1033,2023-10-01,102250.0,0.0,10000,0,112250.0,112250.0
1033,2023-11-01,102250.0,0.0,0,4000,102250.0,98250.0
